normalization,n_clusters,m,clustering_method,defuzz_method,neighbor_method,train_rmse,train_mae,test_rmse,test_mae,avg_max_membership,avg_entropy,elapsed_sec
no_normalization,8,2.5,fcm,cog,pearson,4.080653224466071,3.999109824090152,3.9471065074696083,3.8682643134294197,0.12500025801955905,2.079441540878849,15.037333799991757
no_normalization,8,2.5,fcm,cog,none,4.021753693739899,3.932013452263874,4.011862258483149,3.9312523568831113,0.12500025801955905,2.079441540878849,0.02821290004067123
zscore_per_user,4,1.5,kmeans,maximum,pearson,4.052138823706678,3.9664017071159785,3.959673149486286,3.877308852989043,1.0,-1.0000000826903713e-10,8.168769599986263
zscore_per_user,4,1.5,kmeans,maximum,none,4.044480221126921,3.936787689309195,3.816145059529684,3.7035224654997845,1.0,-1.0000000826903713e-10,0.012879699934273958
zscore_per_user,4,1.5,kmeans,cog,pearson,4.052138823706678,3.9664017071159785,3.959673149486286,3.877308852989043,1.0,-1.0000000826903713e-10,8.280586500070058
zscore_per_user,4,1.5,kmeans,cog,none,4.044480221126921,3.936787689309195,3.816145059529684,3.7035224654997845,1.0,-1.0000000826903713e-10,0.013628200045786798
zscore_per_user,4,1.5,fcm,maximum,pearson,4.119573702424964,4.031715705267211,4.033446543383767,3.948442421713011,0.4619991109470372,1.1623221463679774,8.399225099943578
zscore_per_user,4,1.5,fcm,maximum,none,4.030709490363779,3.9375224339217225,4.055132032090177,3.9652511158139294,0.4619991109470372,1.1623221463679774,0.0712855999590829
zscore_per_user,4,1.5,fcm,cog,pearson,4.114924039905472,4.038502683661944,4.048659370952318,3.986054911876427,0.4619991109470372,1.1623221463679774,16.50614939990919
zscore_per_user,4,1.5,fcm,cog,none,4.030709490363779,3.9375224339217225,4.055132032090177,3.9652511158139294,0.4619991109470372,1.1623221463679774,0.10785260004922748
zscore_per_user,4,2.0,kmeans,maximum,pearson,4.052138823706678,3.9664017071159785,3.959673149486286,3.877308852989043,1.0,-1.0000000826903713e-10,8.226872400031425
zscore_per_user,4,2.0,kmeans,maximum,none,4.044480221126921,3.936787689309195,3.816145059529684,3.7035224654997845,1.0,-1.0000000826903713e-10,0.013267400092445314
zscore_per_user,4,2.0,kmeans,cog,pearson,4.052138823706678,3.9664017071159785,3.959673149486286,3.877308852989043,1.0,-1.0000000826903713e-10,8.215406600036658
zscore_per_user,4,2.0,kmeans,cog,none,4.044480221126921,3.936787689309195,3.816145059529684,3.7035224654997845,1.0,-1.0000000826903713e-10,0.01275649992749095
zscore_per_user,4,2.0,fcm,maximum,pearson,4.082869870694379,3.990335438649366,3.9804090980074087,3.897970382449918,0.3024963757920084,1.3655959350891733,11.621856500045396
zscore_per_user,4,2.0,fcm,maximum,none,4.022134191344983,3.9323669235495635,4.023718442661285,3.9428732710025876,0.3024963757920084,1.3655959350891733,0.09612949995789677
zscore_per_user,4,2.0,fcm,cog,pearson,4.0747919354822795,3.9879685463571386,3.93418829500923,3.853123127490083,0.3024963757920084,1.3655959350891733,15.205432900111191
zscore_per_user,4,2.0,fcm,cog,none,4.022134191344983,3.9323669235495635,4.023718442661285,3.9428732710025876,0.3024963757920084,1.3655959350891733,0.09663049993105233
zscore_per_user,4,2.5,kmeans,maximum,pearson,4.052138823706678,3.9664017071159785,3.959673149486286,3.877308852989043,1.0,-1.0000000826903713e-10,8.162235700059682
zscore_per_user,4,2.5,kmeans,maximum,none,4.044480221126921,3.936787689309195,3.816145059529684,3.7035224654997845,1.0,-1.0000000826903713e-10,0.012661399901844561
zscore_per_user,4,2.5,kmeans,cog,pearson,4.052138823706678,3.9664017071159785,3.959673149486286,3.877308852989043,1.0,-1.0000000826903713e-10,8.027878700057045
zscore_per_user,4,2.5,kmeans,cog,none,4.044480221126921,3.936787689309195,3.816145059529684,3.7035224654997845,1.0,-1.0000000826903713e-10,0.01376410003285855
zscore_per_user,4,2.5,fcm,maximum,pearson,4.080653224466071,3.999109824090152,3.9471065074696083,3.8682643134294197,0.2500003029659456,1.3862943607193254,14.915847399970517
zscore_per_user,4,2.5,fcm,maximum,none,4.021753693739874,3.9320134522638464,4.0118622584829335,3.9312523568828937,0.2500003029659456,1.3862943607193254,0.030955399968661368
zscore_per_user,4,2.5,fcm,cog,pearson,4.080653224466071,3.999109824090152,3.9471065074696083,3.8682643134294197,0.2500003029659456,1.3862943607193254,15.081378299975768
zscore_per_user,4,2.5,fcm,cog,none,4.021753693739874,3.9320134522638464,4.0118622584829335,3.9312523568828937,0.2500003029659456,1.3862943607193254,0.02718279999680817
zscore_per_user,6,1.5,kmeans,maximum,pearson,4.124593527955248,4.041554620879487,3.967956434202697,3.8974994981586817,1.0,-1.0000000826903713e-10,6.305769499973394
zscore_per_user,6,1.5,kmeans,maximum,none,4.044225230134398,3.9380991264306804,3.908403233623393,3.796772970378454,1.0,-1.0000000826903713e-10,0.015481499955058098
zscore_per_user,6,1.5,kmeans,cog,pearson,4.124593527955248,4.041554620879487,3.967956434202697,3.8974994981586817,1.0,-1.0000000826903713e-10,6.313458700082265
zscore_per_user,6,1.5,kmeans,cog,none,4.044225230134398,3.9380991264306804,3.908403233623393,3.796772970378454,1.0,-1.0000000826903713e-10,0.014011899940669537
zscore_per_user,6,1.5,fcm,maximum,pearson,4.092339189116072,4.00705988290906,3.996566433138262,3.9067879285388134,0.3385018775267054,1.5606001158719478,6.708167800097726
zscore_per_user,6,1.5,fcm,maximum,none,4.029493627628236,3.936312770040538,4.056604959151693,3.9658972147368434,0.3385018775267054,1.5606001158719478,0.18806820001918823
zscore_per_user,6,1.5,fcm,cog,pearson,4.091250771379429,4.005619854749263,3.885927331195117,3.8166226951107918,0.3385018775267054,1.5606001158719478,13.700746300048195
zscore_per_user,6,1.5,fcm,cog,none,4.029493627628236,3.936312770040538,4.056604959151693,3.9658972147368434,0.3385018775267054,1.5606001158719478,0.1912428999785334
zscore_per_user,6,2.0,kmeans,maximum,pearson,4.124593527955248,4.041554620879487,3.967956434202697,3.8974994981586817,1.0,-1.0000000826903713e-10,6.333386000012979
zscore_per_user,6,2.0,kmeans,maximum,none,4.044225230134398,3.9380991264306804,3.908403233623393,3.796772970378454,1.0,-1.0000000826903713e-10,0.01460849994327873
zscore_per_user,6,2.0,kmeans,cog,pearson,4.124593527955248,4.041554620879487,3.967956434202697,3.8974994981586817,1.0,-1.0000000826903713e-10,6.465755600016564
zscore_per_user,6,2.0,kmeans,cog,none,4.044225230134398,3.9380991264306804,3.908403233623393,3.796772970378454,1.0,-1.0000000826903713e-10,0.01383960002567619
zscore_per_user,6,2.0,fcm,maximum,pearson,4.071804296078414,3.985654920835602,3.9692458313457712,3.8873527613391126,0.20681004474277762,1.7714899912958617,11.204932399909012
zscore_per_user,6,2.0,fcm,maximum,none,4.021669344677909,3.931891066643375,4.025254974106698,3.944428110605504,0.20681004474277762,1.7714899912958617,0.1939627000829205
zscore_per_user,6,2.0,fcm,cog,pearson,4.028818425443658,3.94082640151835,3.938114199870609,3.859635443468793,0.20681004474277762,1.7714899912958617,15.479447200079449
zscore_per_user,6,2.0,fcm,cog,none,4.021669344677909,3.931891066643375,4.025254974106698,3.944428110605504,0.20681004474277762,1.7714899912958617,0.17777950002346188
zscore_per_user,6,2.5,kmeans,maximum,pearson,4.124593527955248,4.041554620879487,3.967956434202697,3.8974994981586817,1.0,-1.0000000826903713e-10,6.420353099936619
zscore_per_user,6,2.5,kmeans,maximum,none,4.044225230134398,3.9380991264306804,3.908403233623393,3.796772970378454,1.0,-1.0000000826903713e-10,0.013689099927432835
zscore_per_user,6,2.5,kmeans,cog,pearson,4.124593527955248,4.041554620879487,3.967956434202697,3.8974994981586817,1.0,-1.0000000826903713e-10,6.34182840003632
zscore_per_user,6,2.5,kmeans,cog,none,4.044225230134398,3.9380991264306804,3.908403233623393,3.796772970378454,1.0,-1.0000000826903713e-10,0.0135345000308007
zscore_per_user,6,2.5,fcm,maximum,pearson,4.080653224466071,3.999109824090152,3.9471065074696083,3.8682643134294197,0.16666695908792178,1.791759468627301,14.929952300037257
zscore_per_user,6,2.5,fcm,maximum,none,4.021753693739885,3.9320134522638592,4.0118622584830295,3.931252356882991,0.16666695908792178,1.791759468627301,0.031995999976061285
zscore_per_user,6,2.5,fcm,cog,pearson,4.080653224466071,3.999109824090152,3.9471065074696083,3.8682643134294197,0.16666695908792178,1.791759468627301,14.919048400013708
zscore_per_user,6,2.5,fcm,cog,none,4.021753693739885,3.9320134522638592,4.0118622584830295,3.931252356882991,0.16666695908792178,1.791759468627301,0.024696700042113662
zscore_per_user,8,1.5,kmeans,maximum,pearson,4.06110753094739,3.9728804393065693,3.9324171775099157,3.8592021746731477,1.0,-1.0000000826903713e-10,5.481562600005418
zscore_per_user,8,1.5,kmeans,maximum,none,4.040835776812717,3.938555235887888,3.9290922448950485,3.813802092158357,1.0,-1.0000000826903713e-10,0.014450999908149242
zscore_per_user,8,1.5,kmeans,cog,pearson,4.06110753094739,3.9728804393065693,3.9324171775099157,3.8592021746731477,1.0,-1.0000000826903713e-10,5.507815300021321
zscore_per_user,8,1.5,kmeans,cog,none,4.040835776812717,3.938555235887888,3.9290922448950485,3.813802092158357,1.0,-1.0000000826903713e-10,0.014411899959668517
zscore_per_user,8,1.5,fcm,maximum,pearson,4.087954038422393,3.9971432779118317,4.025132486632689,3.9288710990297764,0.2718111549363657,1.847042438073421,5.456783400033601
zscore_per_user,8,1.5,fcm,maximum,none,4.028640168970067,3.9354919214016006,4.057135075917656,3.966127302406846,0.2718111549363657,1.847042438073421,0.6894684000872076
zscore_per_user,8,1.5,fcm,cog,pearson,3.9497804163014476,3.866262314571145,3.815733645715853,3.7413666864251063,0.2718111549363657,1.847042438073421,14.915545299998485
zscore_per_user,8,1.5,fcm,cog,none,4.028640168970067,3.9354919214016006,4.057135075917656,3.966127302406846,0.2718111549363657,1.847042438073421,0.6571606000652537
zscore_per_user,8,2.0,kmeans,maximum,pearson,4.06110753094739,3.9728804393065693,3.9324171775099157,3.8592021746731477,1.0,-1.0000000826903713e-10,5.413688099943101
zscore_per_user,8,2.0,kmeans,maximum,none,4.040835776812717,3.938555235887888,3.9290922448950485,3.813802092158357,1.0,-1.0000000826903713e-10,0.014738199999555945
zscore_per_user,8,2.0,kmeans,cog,pearson,4.06110753094739,3.9728804393065693,3.9324171775099157,3.8592021746731477,1.0,-1.0000000826903713e-10,5.549466499942355
zscore_per_user,8,2.0,kmeans,cog,none,4.040835776812717,3.938555235887888,3.9290922448950485,3.813802092158357,1.0,-1.0000000826903713e-10,0.015027500106953084
zscore_per_user,8,2.0,fcm,maximum,pearson,4.05061152004008,3.9620974788500796,3.9566496302493204,3.872040207706122,0.15915819513551488,2.059916967786089,10.480565900099464
zscore_per_user,8,2.0,fcm,maximum,none,4.021497485463163,3.931721351145206,4.0249907945186285,3.9441875714155143,0.15915819513551488,2.059916967786089,0.4773798999376595
zscore_per_user,8,2.0,fcm,cog,pearson,4.022709940892994,3.9411924150388575,3.920987987279916,3.843449223588243,0.15915819513551488,2.059916967786089,15.686256799963303
zscore_per_user,8,2.0,fcm,cog,none,4.021497485463163,3.931721351145206,4.0249907945186285,3.9441875714155143,0.15915819513551488,2.059916967786089,0.469306799932383
zscore_per_user,8,2.5,kmeans,maximum,pearson,4.06110753094739,3.9728804393065693,3.9324171775099157,3.8592021746731477,1.0,-1.0000000826903713e-10,5.422678999952041
zscore_per_user,8,2.5,kmeans,maximum,none,4.040835776812717,3.938555235887888,3.9290922448950485,3.813802092158357,1.0,-1.0000000826903713e-10,0.01445160002913326
zscore_per_user,8,2.5,kmeans,cog,pearson,4.06110753094739,3.9728804393065693,3.9324171775099157,3.8592021746731477,1.0,-1.0000000826903713e-10,5.434537500026636
zscore_per_user,8,2.5,kmeans,cog,none,4.040835776812717,3.938555235887888,3.9290922448950485,3.813802092158357,1.0,-1.0000000826903713e-10,0.01425170002039522
zscore_per_user,8,2.5,fcm,maximum,pearson,4.080653224466071,3.999109824090152,3.9471065074696083,3.8682643134294197,0.12500025801955905,2.079441540878849,15.1463470000308
zscore_per_user,8,2.5,fcm,maximum,none,4.021753693739899,3.932013452263874,4.011862258483149,3.9312523568831113,0.12500025801955905,2.079441540878849,0.02681440010201186
zscore_per_user,8,2.5,fcm,cog,pearson,4.080653224466071,3.999109824090152,3.9471065074696083,3.8682643134294197,0.12500025801955905,2.079441540878849,14.929955600062385
zscore_per_user,8,2.5,fcm,cog,none,4.021753693739899,3.932013452263874,4.011862258483149,3.9312523568831113,0.12500025801955905,2.079441540878849,0.027093100012280047
minmax_per_user,4,1.5,kmeans,maximum,pearson,4.052138823706678,3.9664017071159785,3.959673149486286,3.877308852989043,1.0,-1.0000000826903713e-10,8.160424300003797
minmax_per_user,4,1.5,kmeans,maximum,none,4.044480221126921,3.936787689309195,3.816145059529684,3.7035224654997845,1.0,-1.0000000826903713e-10,0.013102400000207126
minmax_per_user,4,1.5,kmeans,cog,pearson,4.052138823706678,3.9664017071159785,3.959673149486286,3.877308852989043,1.0,-1.0000000826903713e-10,8.20765360002406
minmax_per_user,4,1.5,kmeans,cog,none,4.044480221126921,3.936787689309195,3.816145059529684,3.7035224654997845,1.0,-1.0000000826903713e-10,0.013448200072161853
minmax_per_user,4,1.5,fcm,maximum,pearson,4.119573702424964,4.031715705267211,4.033446543383767,3.948442421713011,0.4619991109470372,1.1623221463679774,8.490964600001462
minmax_per_user,4,1.5,fcm,maximum,none,4.030709490363779,3.9375224339217225,4.055132032090177,3.9652511158139294,0.4619991109470372,1.1623221463679774,0.07582440006081015
minmax_per_user,4,1.5,fcm,cog,pearson,4.114924039905472,4.038502683661944,4.048659370952318,3.986054911876427,0.4619991109470372,1.1623221463679774,16.404719799989834
minmax_per_user,4,1.5,fcm,cog,none,4.030709490363779,3.9375224339217225,4.055132032090177,3.9652511158139294,0.4619991109470372,1.1623221463679774,0.0912232999689877
minmax_per_user,4,2.0,kmeans,maximum,pearson,4.052138823706678,3.9664017071159785,3.959673149486286,3.877308852989043,1.0,-1.0000000826903713e-10,8.38201239996124
minmax_per_user,4,2.0,kmeans,maximum,none,4.044480221126921,3.936787689309195,3.816145059529684,3.7035224654997845,1.0,-1.0000000826903713e-10,0.0133359000319615
minmax_per_user,4,2.0,kmeans,cog,pearson,4.052138823706678,3.9664017071159785,3.959673149486286,3.877308852989043,1.0,-1.0000000826903713e-10,8.359908399987034
minmax_per_user,4,2.0,kmeans,cog,none,4.044480221126921,3.936787689309195,3.816145059529684,3.7035224654997845,1.0,-1.0000000826903713e-10,0.013208999997004867
minmax_per_user,4,2.0,fcm,maximum,pearson,4.082869870694379,3.990335438649366,3.9804090980074087,3.897970382449918,0.3024963757920084,1.3655959350891733,11.545153800048865
minmax_per_user,4,2.0,fcm,maximum,none,4.022134191344983,3.9323669235495635,4.023718442661285,3.9428732710025876,0.3024963757920084,1.3655959350891733,0.09668659989256412
minmax_per_user,4,2.0,fcm,cog,pearson,4.0747919354822795,3.9879685463571386,3.93418829500923,3.853123127490083,0.3024963757920084,1.3655959350891733,15.068331399932504
minmax_per_user,4,2.0,fcm,cog,none,4.022134191344983,3.9323669235495635,4.023718442661285,3.9428732710025876,0.3024963757920084,1.3655959350891733,0.09482130000833422
minmax_per_user,4,2.5,kmeans,maximum,pearson,4.052138823706678,3.9664017071159785,3.959673149486286,3.877308852989043,1.0,-1.0000000826903713e-10,8.154554200009443
minmax_per_user,4,2.5,kmeans,maximum,none,4.044480221126921,3.936787689309195,3.816145059529684,3.7035224654997845,1.0,-1.0000000826903713e-10,0.013161699986085296
minmax_per_user,4,2.5,kmeans,cog,pearson,4.052138823706678,3.9664017071159785,3.959673149486286,3.877308852989043,1.0,-1.0000000826903713e-10,8.230554800014943
minmax_per_user,4,2.5,kmeans,cog,none,4.044480221126921,3.936787689309195,3.816145059529684,3.7035224654997845,1.0,-1.0000000826903713e-10,0.01446070009842515
minmax_per_user,4,2.5,fcm,maximum,pearson,4.080653224466071,3.999109824090152,3.9471065074696083,3.8682643134294197,0.2500003029659456,1.3862943607193254,15.06217900000047
minmax_per_user,4,2.5,fcm,maximum,none,4.021753693739874,3.9320134522638464,4.0118622584829335,3.9312523568828937,0.2500003029659456,1.3862943607193254,0.02552369993645698
minmax_per_user,4,2.5,fcm,cog,pearson,4.080653224466071,3.999109824090152,3.9471065074696083,3.8682643134294197,0.2500003029659456,1.3862943607193254,15.004809099948034
minmax_per_user,4,2.5,fcm,cog,none,4.021753693739874,3.9320134522638464,4.0118622584829335,3.9312523568828937,0.2500003029659456,1.3862943607193254,0.023143099970184267
minmax_per_user,6,1.5,kmeans,maximum,pearson,4.124593527955248,4.041554620879487,3.967956434202697,3.8974994981586817,1.0,-1.0000000826903713e-10,6.38273059995845
minmax_per_user,6,1.5,kmeans,maximum,none,4.044225230134398,3.9380991264306804,3.908403233623393,3.796772970378454,1.0,-1.0000000826903713e-10,0.01388849993236363
minmax_per_user,6,1.5,kmeans,cog,pearson,4.124593527955248,4.041554620879487,3.967956434202697,3.8974994981586817,1.0,-1.0000000826903713e-10,6.378444999922067
minmax_per_user,6,1.5,kmeans,cog,none,4.044225230134398,3.9380991264306804,3.908403233623393,3.796772970378454,1.0,-1.0000000826903713e-10,0.0153641999932006
minmax_per_user,6,1.5,fcm,maximum,pearson,4.092339189116072,4.00705988290906,3.996566433138262,3.9067879285388134,0.3385018775267054,1.5606001158719478,6.785448299953714
minmax_per_user,6,1.5,fcm,maximum,none,4.029493627628236,3.936312770040538,4.056604959151693,3.9658972147368434,0.3385018775267054,1.5606001158719478,0.18791320000309497
minmax_per_user,6,1.5,fcm,cog,pearson,4.091250771379429,4.005619854749263,3.885927331195117,3.8166226951107918,0.3385018775267054,1.5606001158719478,13.30500219995156
minmax_per_user,6,1.5,fcm,cog,none,4.029493627628236,3.936312770040538,4.056604959151693,3.9658972147368434,0.3385018775267054,1.5606001158719478,0.1950642999727279
minmax_per_user,6,2.0,kmeans,maximum,pearson,4.124593527955248,4.041554620879487,3.967956434202697,3.8974994981586817,1.0,-1.0000000826903713e-10,6.388757099979557
minmax_per_user,6,2.0,kmeans,maximum,none,4.044225230134398,3.9380991264306804,3.908403233623393,3.796772970378454,1.0,-1.0000000826903713e-10,0.014538000104948878
minmax_per_user,6,2.0,kmeans,cog,pearson,4.124593527955248,4.041554620879487,3.967956434202697,3.8974994981586817,1.0,-1.0000000826903713e-10,6.36959419993218
minmax_per_user,6,2.0,kmeans,cog,none,4.044225230134398,3.9380991264306804,3.908403233623393,3.796772970378454,1.0,-1.0000000826903713e-10,0.014619500027038157
minmax_per_user,6,2.0,fcm,maximum,pearson,4.071804296078414,3.985654920835602,3.9692458313457712,3.8873527613391126,0.20681004474277762,1.7714899912958617,11.300630400073715
minmax_per_user,6,2.0,fcm,maximum,none,4.021669344677909,3.931891066643375,4.025254974106698,3.944428110605504,0.20681004474277762,1.7714899912958617,0.17495000001508743
minmax_per_user,6,2.0,fcm,cog,pearson,4.028818425443658,3.94082640151835,3.938114199870609,3.859635443468793,0.20681004474277762,1.7714899912958617,15.711571999941953
minmax_per_user,6,2.0,fcm,cog,none,4.021669344677909,3.931891066643375,4.025254974106698,3.944428110605504,0.20681004474277762,1.7714899912958617,0.17579779995139688
minmax_per_user,6,2.5,kmeans,maximum,pearson,4.124593527955248,4.041554620879487,3.967956434202697,3.8974994981586817,1.0,-1.0000000826903713e-10,6.433043699944392
minmax_per_user,6,2.5,kmeans,maximum,none,4.044225230134398,3.9380991264306804,3.908403233623393,3.796772970378454,1.0,-1.0000000826903713e-10,0.014206000021658838
minmax_per_user,6,2.5,kmeans,cog,pearson,4.124593527955248,4.041554620879487,3.967956434202697,3.8974994981586817,1.0,-1.0000000826903713e-10,6.376199100050144
minmax_per_user,6,2.5,kmeans,cog,none,4.044225230134398,3.9380991264306804,3.908403233623393,3.796772970378454,1.0,-1.0000000826903713e-10,0.01537449995521456
minmax_per_user,6,2.5,fcm,maximum,pearson,4.080653224466071,3.999109824090152,3.9471065074696083,3.8682643134294197,0.16666695908792178,1.791759468627301,15.53769679996185
minmax_per_user,6,2.5,fcm,maximum,none,4.021753693739885,3.9320134522638592,4.0118622584830295,3.931252356882991,0.16666695908792178,1.791759468627301,0.03354099998250604
minmax_per_user,6,2.5,fcm,cog,pearson,4.080653224466071,3.999109824090152,3.9471065074696083,3.8682643134294197,0.16666695908792178,1.791759468627301,15.562989300000481
minmax_per_user,6,2.5,fcm,cog,none,4.021753693739885,3.9320134522638592,4.0118622584830295,3.931252356882991,0.16666695908792178,1.791759468627301,0.029664200032129884
minmax_per_user,8,1.5,kmeans,maximum,pearson,4.06110753094739,3.9728804393065693,3.9324171775099157,3.8592021746731477,1.0,-1.0000000826903713e-10,5.627295600017533
minmax_per_user,8,1.5,kmeans,maximum,none,4.040835776812717,3.938555235887888,3.9290922448950485,3.813802092158357,1.0,-1.0000000826903713e-10,0.015077800024300814
minmax_per_user,8,1.5,kmeans,cog,pearson,4.06110753094739,3.9728804393065693,3.9324171775099157,3.8592021746731477,1.0,-1.0000000826903713e-10,5.681186000001617
minmax_per_user,8,1.5,kmeans,cog,none,4.040835776812717,3.938555235887888,3.9290922448950485,3.813802092158357,1.0,-1.0000000826903713e-10,0.015772200073115528
minmax_per_user,8,1.5,fcm,maximum,pearson,4.087954038422393,3.9971432779118317,4.025132486632689,3.9288710990297764,0.2718111549363657,1.847042438073421,5.541796799981967
minmax_per_user,8,1.5,fcm,maximum,none,4.028640168970067,3.9354919214016006,4.057135075917656,3.966127302406846,0.2718111549363657,1.847042438073421,0.6547877000411972
minmax_per_user,8,1.5,fcm,cog,pearson,3.9497804163014476,3.866262314571145,3.815733645715853,3.7413666864251063,0.2718111549363657,1.847042438073421,15.257415500003844
minmax_per_user,8,1.5,fcm,cog,none,4.028640168970067,3.9354919214016006,4.057135075917656,3.966127302406846,0.2718111549363657,1.847042438073421,0.6518551000626758
minmax_per_user,8,2.0,kmeans,maximum,pearson,4.06110753094739,3.9728804393065693,3.9324171775099157,3.8592021746731477,1.0,-1.0000000826903713e-10,5.4799962999532
minmax_per_user,8,2.0,kmeans,maximum,none,4.040835776812717,3.938555235887888,3.9290922448950485,3.813802092158357,1.0,-1.0000000826903713e-10,0.014410500065423548
minmax_per_user,8,2.0,kmeans,cog,pearson,4.06110753094739,3.9728804393065693,3.9324171775099157,3.8592021746731477,1.0,-1.0000000826903713e-10,5.647858800017275
minmax_per_user,8,2.0,kmeans,cog,none,4.040835776812717,3.938555235887888,3.9290922448950485,3.813802092158357,1.0,-1.0000000826903713e-10,0.016250799992121756
minmax_per_user,8,2.0,fcm,maximum,pearson,4.05061152004008,3.9620974788500796,3.9566496302493204,3.872040207706122,0.15915819513551488,2.059916967786089,10.590994999976829
minmax_per_user,8,2.0,fcm,maximum,none,4.021497485463163,3.931721351145206,4.0249907945186285,3.9441875714155143,0.15915819513551488,2.059916967786089,0.4668396000051871
minmax_per_user,8,2.0,fcm,cog,pearson,4.022709940892994,3.9411924150388575,3.920987987279916,3.843449223588243,0.15915819513551488,2.059916967786089,15.989235699991696
minmax_per_user,8,2.0,fcm,cog,none,4.021497485463163,3.931721351145206,4.0249907945186285,3.9441875714155143,0.15915819513551488,2.059916967786089,0.48586919996887445
minmax_per_user,8,2.5,kmeans,maximum,pearson,4.06110753094739,3.9728804393065693,3.9324171775099157,3.8592021746731477,1.0,-1.0000000826903713e-10,5.5075670999940485
minmax_per_user,8,2.5,kmeans,maximum,none,4.040835776812717,3.938555235887888,3.9290922448950485,3.813802092158357,1.0,-1.0000000826903713e-10,0.015640600002370775
minmax_per_user,8,2.5,kmeans,cog,pearson,4.06110753094739,3.9728804393065693,3.9324171775099157,3.8592021746731477,1.0,-1.0000000826903713e-10,5.516502299928106
minmax_per_user,8,2.5,kmeans,cog,none,4.040835776812717,3.938555235887888,3.9290922448950485,3.813802092158357,1.0,-1.0000000826903713e-10,0.014734799973666668
minmax_per_user,8,2.5,fcm,maximum,pearson,4.080653224466071,3.999109824090152,3.9471065074696083,3.8682643134294197,0.12500025801955905,2.079441540878849,15.321483199950308
minmax_per_user,8,2.5,fcm,maximum,none,4.021753693739899,3.932013452263874,4.011862258483149,3.9312523568831113,0.12500025801955905,2.079441540878849,0.02749120001681149
minmax_per_user,8,2.5,fcm,cog,pearson,4.080653224466071,3.999109824090152,3.9471065074696083,3.8682643134294197,0.12500025801955905,2.079441540878849,15.088524500024505
minmax_per_user,8,2.5,fcm,cog,none,4.021753693739899,3.932013452263874,4.011862258483149,3.9312523568831113,0.12500025801955905,2.079441540878849,0.027110800030641258
